country_origin_id,country_origin_name,country_destiny_id,country_destiny_name,migrants_on_year_2000
BHS,Bahamas,IRN,Iran,0.0
BHS,Bahamas,IRQ,Iraq,0.0
BHS,Bahamas,IRL,Ireland,12.0
BHS,Bahamas,IMN,Isle of Man,0.0
BHS,Bahamas,ISR,Israel,3.0
BHS,Bahamas,ITA,Italy,18.0
BHS,Bahamas,JAM,Jamaica,11.0
BHS,Bahamas,JPN,Japan,27.0
BHS,Bahamas,JOR,Jordan,0.0
BHS,Bahamas,KAZ,Kazakhstan,0.0
BHS,Bahamas,KEN,Kenya,0.0
BHS,Bahamas,KIR,Kiribati,0.0
BHS,Bahamas,PRK,North Korea,0.0
BHS,Bahamas,KOR,South Korea,0.0
BHS,Bahamas,XKX,Kosovo,0.0
BHS,Bahamas,KWT,Kuwait,0.0
BHS,Bahamas,KGZ,Kyrgyz Republic,0.0
BHS,Bahamas,LAO,Lao PDR,0.0
BHS,Bahamas,LVA,Latvia,1.0
BHS,Bahamas,LBN,Lebanon,0.0
BHS,Bahamas,LSO,Lesotho,0.0
BHS,Bahamas,LBR,Liberia,0.0
BHS,Bahamas,LBY,Libya,2.0
BHS,Bahamas,LIE,Liechtenstein,0.0
BHS,Bahamas,LTU,Lithuania,0.0
BHS,Bahamas,LUX,Luxembourg,2.0
BHS,Bahamas,MAC,Macao,0.0
BHS,Bahamas,MKD,Macedonia,0.0
BHS,Bahamas,MDG,Madagascar,0.0
BHS,Bahamas,MWI,Malawi,0.0
BHS,Bahamas,MYS,Malaysia,0.0
BHS,Bahamas,MDV,Maldives,0.0
BHS,Bahamas,MLI,Mali,0.0
BHS,Bahamas,MLT,Malta,0.0
BHS,Bahamas,MHL,Marshall Islands,0.0
BHS,Bahamas,MTQ,Martinique,0.0
BHS,Bahamas,MRT,Mauritania,0.0
BHS,Bahamas,MUS,Mauritius,0.0
BHS,Bahamas,MYT,Mayotte,0.0
BHS,Bahamas,MEX,Mexico,10.0
BHS,Bahamas,FSM,Micronesia,0.0
BHS,Bahamas,MDA,Moldova,0.0
BHS,Bahamas,MCO,Monaco,0.0
BHS,Bahamas,MNG,Mongolia,0.0
BHS,Bahamas,MNE,Montenegro,0.0
BHS,Bahamas,MSR,Montserrat,0.0
BHS,Bahamas,MAR,Morocco,0.0
BHS,Bahamas,MOZ,Mozambique,0.0
BHS,Bahamas,MMR,Myanmar,0.0
BHS,Bahamas,NAM,Namibia,0.0
BHS,Bahamas,NRU,Naura,0.0
BHS,Bahamas,NPL,Nepal,0.0
BHS,Bahamas,NLD,Netherlands,23.0
BHS,Bahamas,ANT,Netherlands Antilles,76.0
BHS,Bahamas,NCL,New Caledonia,0.0
BHS,Bahamas,NZL,New Zealand,21.0
BHS,Bahamas,NIC,Nicaragua,0.0
BHS,Bahamas,NER,Niger,0.0
BHS,Bahamas,NGA,Nigeria,0.0
BHS,Bahamas,NIU,Niue,0.0
BHS,Bahamas,NFK,Norfolk Island,0.0
BHS,Bahamas,MNP,Northern Mariana Islands,0.0
BHS,Bahamas,NOR,Norway,5.0
BHS,Bahamas,OMN,Oman,0.0
BHS,Bahamas,PAK,Pakistan,0.0
BHS,Bahamas,PLW,Palau,0.0
BHS,Bahamas,PAN,Panama,18.0
BHS,Bahamas,PNG,Papua New Guinea,0.0
BHS,Bahamas,PRY,Paraguay,1.0
BHS,Bahamas,PER,Peru,5.0
BHS,Bahamas,PHL,Philippines,0.0
BHS,Bahamas,POL,Poland,2.0
BHS,Bahamas,PRT,Portugal,0.0
BHS,Bahamas,PRI,Puerto Rico,97.0
BHS,Bahamas,QAT,Qatar,0.0
BHS,Bahamas,REU,Reunion,0.0
BHS,Bahamas,ROU,Romania,0.0
BHS,Bahamas,RUS,Russian Federation,0.0
BHS,Bahamas,RWA,Rwanda,0.0
BHS,Bahamas,SHN,Saint Helena,0.0
BHS,Bahamas,SPM,Saint Pierre and Miquelon,0.0
BHS,Bahamas,WSM,Samoa,0.0
BHS,Bahamas,SMR,San Marino,0.0
BHS,Bahamas,STP,Sao Tome and Principe,0.0
BHS,Bahamas,SAU,Saudi Arabia,0.0
BHS,Bahamas,SEN,Senegal,0.0
BHS,Bahamas,SRB,Serbia,0.0
BHS,Bahamas,SCG,Serbia and Montenegro,0.0
BHS,Bahamas,SYC,Seychelles,0.0
BHS,Bahamas,SLE,Sierra Leone,0.0
BHS,Bahamas,SGP,Singapore,0.0
BHS,Bahamas,SVK,Slovak Republic,0.0
BHS,Bahamas,SVN,Slovenia,0.0
BHS,Bahamas,SLB,Solomon Islands,0.0
BHS,Bahamas,SOM,Somalia,0.0
BHS,Bahamas,ZAF,South Africa,0.0
BHS,Bahamas,ESP,Spain,11.0
BHS,Bahamas,LKA,Sri Lanka,0.0
BHS,Bahamas,KNA,St. Kitts and Nevis,1.0
BHS,Bahamas,LCA,St. Lucia,6.0
BHS,Bahamas,VCT,St. Vincent and the Grenadines,2.0
BHS,Bahamas,SDN,Sudan,0.0
BHS,Bahamas,SUR,Suriname,0.0
BHS,Bahamas,SWZ,Swaziland,0.0
BHS,Bahamas,SWE,Sweden,3.0
BHS,Bahamas,CHE,Switzerland,13.0
BHS,Bahamas,SYR,Syrian Arab Republic,0.0
BHS,Bahamas,TWN,Taiwan,0.0
BHS,Bahamas,TJK,Tajikistan,0.0
BHS,Bahamas,TZA,Tanzania,0.0
BHS,Bahamas,THA,Thailand,0.0
BHS,Bahamas,TLS,Timor-Leste,0.0
BHS,Bahamas,TGO,Togo,0.0
BHS,Bahamas,TKL,Tokelau,0.0
BHS,Bahamas,TON,Tonga,0.0
BHS,Bahamas,TTO,Trinidad and Tobago,7.0
BHS,Bahamas,TUN,Tunisia,0.0
BHS,Bahamas,TUR,Turkey,2.0
BHS,Bahamas,TKM,Turkmenistan,0.0
BHS,Bahamas,TCA,Turks and Caicos Islands,501.0
BHS,Bahamas,TUV,Tuvalu,0.0
BHS,Bahamas,UGA,Uganda,0.0
BHS,Bahamas,UKR,Ukraine,0.0
BHS,Bahamas,ARE,United Arab Emirates,0.0
BHS,Bahamas,GBR,United Kingdom,23.0
BHS,Bahamas,USA,United States,17151.0
BHS,Bahamas,URY,Uruguay,0.0
BHS,Bahamas,UZB,Uzbekistan,0.0
BHS,Bahamas,VUT,Vanuatu,0.0
BHS,Bahamas,VEN,Venezuela,3.0
BHS,Bahamas,VNM,Vietnam,0.0
BHS,Bahamas,VIR,Virgin Islands,15.0
BHS,Bahamas,VGB,Virgin Islands,10.0
BHS,Bahamas,WLF,Wallis and Futuna,0.0
BHS,Bahamas,PSE,West Bank and Gaza,0.0
BHS,Bahamas,YEM,Yemen,0.0
BHS,Bahamas,ZMB,Zambia,0.0
BHS,Bahamas,ZWE,Zimbabwe,0.0
BHS,Bahamas,AFG,Afghanistan,0.0
BHS,Bahamas,ALB,Albania,0.0
BHS,Bahamas,DZA,Algeria,0.0
BHS,Bahamas,ASM,American Samoa,0.0
BHS,Bahamas,AND,Andorra,0.0
BHS,Bahamas,AGO,Angola,0.0
BHS,Bahamas,AIA,Anguilla,4.0
BHS,Bahamas,ATG,Antigua and Barbuda,0.0
BHS,Bahamas,ARG,Argentina,0.0
BHS,Bahamas,ARM,Armenia,0.0
BHS,Bahamas,ABW,Aruba,2.0
BHS,Bahamas,AUS,Australia,87.0
BHS,Bahamas,AUT,Austria,4.0
BHS,Bahamas,AZE,Azerbaijan,0.0
BHS,Bahamas,BHS,Bahamas,0.0
BHS,Bahamas,BHR,Bahrain,0.0
BHS,Bahamas,BGD,Bangladesh,0.0
BHS,Bahamas,BRB,Barbados,29.0
BHS,Bahamas,BLR,Belarus,0.0
BHS,Bahamas,BEL,Belgium,0.0
BHS,Bahamas,BLZ,Belize,0.0
BHS,Bahamas,BEN,Benin,0.0
BHS,Bahamas,BMU,Bermuda,0.0
BHS,Bahamas,BTN,Bhutan,0.0
BHS,Bahamas,BOL,Bolivia,0.0
BHS,Bahamas,BIH,Bosnia and Herzegovina,0.0
BHS,Bahamas,BWA,Botswana,0.0
BHS,Bahamas,BRA,Brazil,0.0
BHS,Bahamas,BRN,Brunei Darussalam,0.0
BHS,Bahamas,BGR,Bulgaria,2.0
BHS,Bahamas,BFA,Burkina Faso,0.0
BHS,Bahamas,BDI,Burundi,0.0
BHS,Bahamas,KHM,Cambodia,0.0
BHS,Bahamas,CMR,Cameroon,0.0
BHS,Bahamas,CAN,Canada,617.0
BHS,Bahamas,CPV,Cape Verde,0.0
BHS,Bahamas,CYM,Cayman Islands,5.0
BHS,Bahamas,CAF,Central African Republic,0.0
BHS,Bahamas,TCD,Chad,0.0
BHS,Bahamas,CHI,Channel Islands,0.0
BHS,Bahamas,CHL,Chile,0.0
BHS,Bahamas,CHN,China,2.0
BHS,Bahamas,COL,Colombia,5.0
BHS,Bahamas,COM,Comoros,0.0
BHS,Bahamas,COD,Democratic Republic of the Congo,0.0
BHS,Bahamas,COG,Republic of the Congo,0.0
BHS,Bahamas,COK,Cook Islands,0.0
BHS,Bahamas,CRI,Costa Rica,7.0
BHS,Bahamas,CIV,Cote dIvoire,0.0
BHS,Bahamas,HRV,Croatia,0.0
BHS,Bahamas,CUB,Cuba,6.0
BHS,Bahamas,CYP,Cyprus,0.0
BHS,Bahamas,CZE,Czech Republic,0.0
BHS,Bahamas,DNK,Denmark,2.0
BHS,Bahamas,DJI,Djibouti,0.0
BHS,Bahamas,DMA,Dominica,3.0
BHS,Bahamas,DOM,Dominican Republic,45.0
BHS,Bahamas,ECU,Ecuador,9.0
BHS,Bahamas,EGY,Egypt,1.0
BHS,Bahamas,SLV,El Salvador,0.0
BHS,Bahamas,GNQ,Equatorial Guinea,0.0
BHS,Bahamas,ERI,Eritrea,0.0
BHS,Bahamas,EST,Estonia,0.0
BHS,Bahamas,ETH,Ethiopia,0.0
BHS,Bahamas,FRO,Faeroe Islands,0.0
BHS,Bahamas,FLK,Malvinas,0.0
BHS,Bahamas,FJI,Fiji,0.0
BHS,Bahamas,FIN,Finland,0.0
BHS,Bahamas,FRA,France,14.0
BHS,Bahamas,GUF,French Guiana,5.0
BHS,Bahamas,PYF,French Polynesia,0.0
BHS,Bahamas,GAB,Gabon,0.0
BHS,Bahamas,GMB,Gambia,0.0
BHS,Bahamas,GEO,Georgia,0.0
BHS,Bahamas,DEU,Germany,3.0
BHS,Bahamas,GHA,Ghana,0.0
BHS,Bahamas,GIB,Gibraltar,0.0
BHS,Bahamas,GRC,Greece,5.0
BHS,Bahamas,GRL,Greenland,0.0
BHS,Bahamas,GRD,Grenada,15.0
BHS,Bahamas,GLP,Guadeloupe,11.0
BHS,Bahamas,GUM,Guam,0.0
BHS,Bahamas,GTM,Guatemala,0.0
BHS,Bahamas,GIN,Guinea,0.0
BHS,Bahamas,GNB,Guinea Bissau,0.0
BHS,Bahamas,GUY,Guyana,0.0
BHS,Bahamas,HTI,Haiti,538.0
BHS,Bahamas,HND,Honduras,0.0
BHS,Bahamas,HKG,Hong Kong,0.0
BHS,Bahamas,HUN,Hungary,2.0
BHS,Bahamas,ISL,Iceland,0.0
BHS,Bahamas,IND,India,0.0
BHS,Bahamas,IDN,Indonesia,0.0
BHS,Bahamas,IRN,Iran,0.0
BHS,Bahamas,IRQ,Iraq,0.0
BHS,Bahamas,IRL,Ireland,23.0
BHS,Bahamas,IMN,Isle of Man,0.0
BHS,Bahamas,ISR,Israel,6.0
BHS,Bahamas,ITA,Italy,9.0
BHS,Bahamas,JAM,Jamaica,10.0
BHS,Bahamas,JPN,Japan,26.0
BHS,Bahamas,JOR,Jordan,0.0
BHS,Bahamas,KAZ,Kazakhstan,0.0
BHS,Bahamas,KEN,Kenya,0.0
BHS,Bahamas,KIR,Kiribati,0.0
BHS,Bahamas,PRK,North Korea,0.0
BHS,Bahamas,KOR,South Korea,0.0
BHS,Bahamas,XKX,Kosovo,0.0
BHS,Bahamas,KWT,Kuwait,0.0
BHS,Bahamas,KGZ,Kyrgyz Republic,1.0
BHS,Bahamas,LAO,Lao PDR,0.0
BHS,Bahamas,LVA,Latvia,0.0
BHS,Bahamas,LBN,Lebanon,0.0
BHS,Bahamas,LSO,Lesotho,0.0
BHS,Bahamas,LBR,Liberia,0.0
BHS,Bahamas,LBY,Libya,2.0
BHS,Bahamas,LIE,Liechtenstein,0.0
BHS,Bahamas,LTU,Lithuania,0.0
BHS,Bahamas,LUX,Luxembourg,5.0
BHS,Bahamas,MAC,Macao,0.0
BHS,Bahamas,MKD,Macedonia,0.0
BHS,Bahamas,MDG,Madagascar,0.0
BHS,Bahamas,MWI,Malawi,0.0
BHS,Bahamas,MYS,Malaysia,0.0
BHS,Bahamas,MDV,Maldives,0.0
BHS,Bahamas,MLI,Mali,0.0
BHS,Bahamas,MLT,Malta,0.0
BHS,Bahamas,MHL,Marshall Islands,0.0
BHS,Bahamas,MTQ,Martinique,0.0
BHS,Bahamas,MRT,Mauritania,0.0
BHS,Bahamas,MUS,Mauritius,0.0
BHS,Bahamas,MYT,Mayotte,0.0
BHS,Bahamas,MEX,Mexico,4.0
BHS,Bahamas,FSM,Micronesia,0.0
BHS,Bahamas,MDA,Moldova,0.0
BHS,Bahamas,MCO,Monaco,0.0
BHS,Bahamas,MNG,Mongolia,0.0
BHS,Bahamas,MNE,Montenegro,0.0
BHS,Bahamas,MSR,Montserrat,0.0
BHS,Bahamas,MAR,Morocco,0.0
BHS,Bahamas,MOZ,Mozambique,0.0
BHS,Bahamas,MMR,Myanmar,0.0
BHS,Bahamas,NAM,Namibia,0.0
BHS,Bahamas,NRU,Naura,0.0
BHS,Bahamas,NPL,Nepal,0.0
BHS,Bahamas,NLD,Netherlands,28.0
BHS,Bahamas,ANT,Netherlands Antilles,69.0
BHS,Bahamas,NCL,New Caledonia,0.0
BHS,Bahamas,NZL,New Zealand,15.0
BHS,Bahamas,NIC,Nicaragua,0.0
BHS,Bahamas,NER,Niger,0.0
BHS,Bahamas,NGA,Nigeria,0.0
BHS,Bahamas,NIU,Niue,0.0
BHS,Bahamas,NFK,Norfolk Island,0.0
BHS,Bahamas,MNP,Northern Mariana Islands,0.0
BHS,Bahamas,NOR,Norway,4.0
BHS,Bahamas,OMN,Oman,0.0
BHS,Bahamas,PAK,Pakistan,0.0
BHS,Bahamas,PLW,Palau,0.0
BHS,Bahamas,PAN,Panama,17.0
BHS,Bahamas,PNG,Papua New Guinea,0.0
BHS,Bahamas,PRY,Paraguay,0.0
BHS,Bahamas,PER,Peru,2.0
BHS,Bahamas,PHL,Philippines,0.0
BHS,Bahamas,POL,Poland,1.0
BHS,Bahamas,PRT,Portugal,0.0
BHS,Bahamas,PRI,Puerto Rico,83.0
BHS,Bahamas,QAT,Qatar,0.0
BHS,Bahamas,REU,Reunion,0.0
BHS,Bahamas,ROU,Romania,0.0
BHS,Bahamas,RUS,Russian Federation,0.0
BHS,Bahamas,RWA,Rwanda,0.0
BHS,Bahamas,SHN,Saint Helena,0.0
BHS,Bahamas,SPM,Saint Pierre and Miquelon,0.0
BHS,Bahamas,WSM,Samoa,0.0
BHS,Bahamas,SMR,San Marino,0.0
BHS,Bahamas,STP,Sao Tome and Principe,0.0
BHS,Bahamas,SAU,Saudi Arabia,0.0
BHS,Bahamas,SEN,Senegal,0.0
BHS,Bahamas,SRB,Serbia,0.0
BHS,Bahamas,SCG,Serbia and Montenegro,0.0
BHS,Bahamas,SYC,Seychelles,0.0
BHS,Bahamas,SLE,Sierra Leone,0.0
BHS,Bahamas,SGP,Singapore,0.0
BHS,Bahamas,SVK,Slovak Republic,0.0
BHS,Bahamas,SVN,Slovenia,0.0
BHS,Bahamas,SLB,Solomon Islands,0.0
BHS,Bahamas,SOM,Somalia,0.0
BHS,Bahamas,ZAF,South Africa,0.0
BHS,Bahamas,ESP,Spain,15.0
BHS,Bahamas,LKA,Sri Lanka,0.0
BHS,Bahamas,KNA,St. Kitts and Nevis,4.0
BHS,Bahamas,LCA,St. Lucia,6.0
BHS,Bahamas,VCT,St. Vincent and the Grenadines,2.0
BHS,Bahamas,SDN,Sudan,0.0
BHS,Bahamas,SUR,Suriname,0.0
BHS,Bahamas,SWZ,Swaziland,0.0
BHS,Bahamas,SWE,Sweden,13.0
BHS,Bahamas,CHE,Switzerland,10.0
BHS,Bahamas,SYR,Syrian Arab Republic,0.0
BHS,Bahamas,TWN,Taiwan,0.0
BHS,Bahamas,TJK,Tajikistan,0.0
BHS,Bahamas,TZA,Tanzania,0.0
BHS,Bahamas,THA,Thailand,0.0
BHS,Bahamas,TLS,Timor-Leste,0.0
BHS,Bahamas,TGO,Togo,0.0
BHS,Bahamas,TKL,Tokelau,0.0
BHS,Bahamas,TON,Tonga,0.0
BHS,Bahamas,TTO,Trinidad and Tobago,6.0
BHS,Bahamas,TUN,Tunisia,0.0
BHS,Bahamas,TUR,Turkey,5.0
BHS,Bahamas,TKM,Turkmenistan,0.0
BHS,Bahamas,TCA,Turks and Caicos Islands,439.0
BHS,Bahamas,TUV,Tuvalu,0.0
BHS,Bahamas,UGA,Uganda,0.0
BHS,Bahamas,UKR,Ukraine,0.0
BHS,Bahamas,ARE,United Arab Emirates,0.0
BHS,Bahamas,GBR,United Kingdom,19.0
BHS,Bahamas,USA,United States,13314.0
BHS,Bahamas,URY,Uruguay,0.0
BHS,Bahamas,UZB,Uzbekistan,0.0
BHS,Bahamas,VUT,Vanuatu,0.0
BHS,Bahamas,VEN,Venezuela,5.0
BHS,Bahamas,VNM,Vietnam,0.0
BHS,Bahamas,VIR,Virgin Islands,14.0
BHS,Bahamas,VGB,Virgin Islands,4.0
BHS,Bahamas,WLF,Wallis and Futuna,0.0
BHS,Bahamas,PSE,West Bank and Gaza,0.0
BHS,Bahamas,YEM,Yemen,0.0
BHS,Bahamas,ZMB,Zambia,0.0
BHS,Bahamas,ZWE,Zimbabwe,0.0
BHR,Bahrain,AFG,Afghanistan,0.0
BHR,Bahrain,ALB,Albania,0.0
BHR,Bahrain,DZA,Algeria,2.0
BHR,Bahrain,ASM,American Samoa,0.0
BHR,Bahrain,AND,Andorra,0.0
BHR,Bahrain,AGO,Angola,0.0
BHR,Bahrain,AIA,Anguilla,0.0
BHR,Bahrain,ATG,Antigua and Barbuda,0.0
BHR,Bahrain,ARG,Argentina,0.0
BHR,Bahrain,ARM,Armenia,0.0
BHR,Bahrain,ABW,Aruba,0.0
BHR,Bahrain,AUS,Australia,309.0
BHR,Bahrain,AUT,Austria,0.0
BHR,Bahrain,AZE,Azerbaijan,0.0
BHR,Bahrain,BHS,Bahamas,0.0
BHR,Bahrain,BHR,Bahrain,0.0
BHR,Bahrain,BGD,Bangladesh,0.0
BHR,Bahrain,BRB,Barbados,0.0
BHR,Bahrain,BLR,Belarus,0.0
BHR,Bahrain,BEL,Belgium,0.0
BHR,Bahrain,BLZ,Belize,0.0
BHR,Bahrain,BEN,Benin,0.0
BHR,Bahrain,BMU,Bermuda,0.0
BHR,Bahrain,BTN,Bhutan,0.0
BHR,Bahrain,BOL,Bolivia,0.0
BHR,Bahrain,BIH,Bosnia and Herzegovina,0.0
BHR,Bahrain,BWA,Botswana,0.0
BHR,Bahrain,BRA,Brazil,3.0
BHR,Bahrain,BRN,Brunei Darussalam,0.0
BHR,Bahrain,BGR,Bulgaria,5.0
BHR,Bahrain,BFA,Burkina Faso,0.0
BHR,Bahrain,BDI,Burundi,0.0
BHR,Bahrain,KHM,Cambodia,0.0
BHR,Bahrain,CMR,Cameroon,0.0
BHR,Bahrain,CAN,Canada,504.0
BHR,Bahrain,CPV,Cape Verde,0.0
BHR,Bahrain,CYM,Cayman Islands,0.0
BHR,Bahrain,CAF,Central African Republic,0.0
BHR,Bahrain,TCD,Chad,0.0
BHR,Bahrain,CHI,Channel Islands,0.0
BHR,Bahrain,CHL,Chile,0.0
BHR,Bahrain,CHN,China,1.0
BHR,Bahrain,COL,Colombia,3.0
BHR,Bahrain,COM,Comoros,0.0
BHR,Bahrain,COD,Democratic Republic of the Congo,50.0
BHR,Bahrain,COG,Republic of the Congo,0.0
BHR,Bahrain,COK,Cook Islands,0.0
BHR,Bahrain,CRI,Costa Rica,0.0
BHR,Bahrain,CIV,Cote dIvoire,0.0
BHR,Bahrain,HRV,Croatia,0.0
BHR,Bahrain,CUB,Cuba,0.0
BHR,Bahrain,CYP,Cyprus,24.0
BHR,Bahrain,CZE,Czech Republic,4.0
BHR,Bahrain,DNK,Denmark,47.0
BHR,Bahrain,DJI,Djibouti,0.0
BHR,Bahrain,DMA,Dominica,0.0
BHR,Bahrain,DOM,Dominican Republic,4.0
BHR,Bahrain,ECU,Ecuador,0.0
BHR,Bahrain,EGY,Egypt,241.0
BHR,Bahrain,SLV,El Salvador,0.0
BHR,Bahrain,GNQ,Equatorial Guinea,0.0
BHR,Bahrain,ERI,Eritrea,0.0
BHR,Bahrain,EST,Estonia,0.0
BHR,Bahrain,ETH,Ethiopia,2.0
BHR,Bahrain,FRO,Faeroe Islands,0.0
BHR,Bahrain,FLK,Malvinas,0.0
BHR,Bahrain,FJI,Fiji,0.0
BHR,Bahrain,FIN,Finland,2.0
BHR,Bahrain,FRA,France,27.0
BHR,Bahrain,GUF,French Guiana,0.0
BHR,Bahrain,PYF,French Polynesia,0.0
BHR,Bahrain,GAB,Gabon,0.0
BHR,Bahrain,GMB,Gambia,2.0
BHR,Bahrain,GEO,Georgia,0.0
BHR,Bahrain,DEU,Germany,61.0
BHR,Bahrain,GHA,Ghana,0.0
BHR,Bahrain,GIB,Gibraltar,0.0
BHR,Bahrain,GRC,Greece,2.0
BHR,Bahrain,GRL,Greenland,0.0
BHR,Bahrain,GRD,Grenada,0.0
BHR,Bahrain,GLP,Guadeloupe,0.0
BHR,Bahrain,GUM,Guam,0.0
BHR,Bahrain,GTM,Guatemala,0.0
BHR,Bahrain,GIN,Guinea,0.0
BHR,Bahrain,GNB,Guinea Bissau,0.0
BHR,Bahrain,GUY,Guyana,0.0
BHR,Bahrain,HTI,Haiti,0.0
BHR,Bahrain,HND,Honduras,0.0
BHR,Bahrain,HKG,Hong Kong,13.0
BHR,Bahrain,HUN,Hungary,0.0
BHR,Bahrain,ISL,Iceland,0.0
BHR,Bahrain,IND,India,0.0
BHR,Bahrain,IDN,Indonesia,2122.0
BHR,Bahrain,IRN,Iran,2.0
BHR,Bahrain,IRQ,Iraq,0.0
BHR,Bahrain,IRL,Ireland,87.0
BHR,Bahrain,IMN,Isle of Man,0.0
BHR,Bahrain,ISR,Israel,19.0
BHR,Bahrain,ITA,Italy,3.0
BHR,Bahrain,JAM,Jamaica,0.0
BHR,Bahrain,JPN,Japan,3.0
BHR,Bahrain,JOR,Jordan,200.0
BHR,Bahrain,KAZ,Kazakhstan,0.0
BHR,Bahrain,KEN,Kenya,0.0
BHR,Bahrain,KIR,Kiribati,0.0
BHR,Bahrain,PRK,North Korea,0.0
BHR,Bahrain,KOR,South Korea,0.0
BHR,Bahrain,XKX,Kosovo,0.0
BHR,Bahrain,KWT,Kuwait,1473.0
BHR,Bahrain,KGZ,Kyrgyz Republic,0.0
BHR,Bahrain,LAO,Lao PDR,0.0
BHR,Bahrain,LVA,Latvia,0.0
BHR,Bahrain,LBN,Lebanon,20.0
BHR,Bahrain,LSO,Lesotho,0.0
BHR,Bahrain,LBR,Liberia,0.0
BHR,Bahrain,LBY,Libya,173.0
BHR,Bahrain,LIE,Liechtenstein,0.0
BHR,Bahrain,LTU,Lithuania,0.0
BHR,Bahrain,LUX,Luxembourg,0.0
BHR,Bahrain,MAC,Macao,0.0
BHR,Bahrain,MKD,Macedonia,0.0
BHR,Bahrain,MDG,Madagascar,0.0
BHR,Bahrain,MWI,Malawi,0.0
BHR,Bahrain,MYS,Malaysia,1.0
BHR,Bahrain,MDV,Maldives,0.0
BHR,Bahrain,MLI,Mali,0.0
BHR,Bahrain,MLT,Malta,0.0
BHR,Bahrain,MHL,Marshall Islands,0.0
BHR,Bahrain,MTQ,Martinique,0.0
BHR,Bahrain,MRT,Mauritania,0.0
BHR,Bahrain,MUS,Mauritius,0.0
BHR,Bahrain,MYT,Mayotte,0.0
BHR,Bahrain,MEX,Mexico,0.0
BHR,Bahrain,FSM,Micronesia,0.0
BHR,Bahrain,MDA,Moldova,0.0
BHR,Bahrain,MCO,Monaco,0.0
BHR,Bahrain,MNG,Mongolia,0.0
BHR,Bahrain,MNE,Montenegro,0.0
BHR,Bahrain,MSR,Montserrat,0.0
BHR,Bahrain,MAR,Morocco,2.0
BHR,Bahrain,MOZ,Mozambique,0.0
BHR,Bahrain,MMR,Myanmar,42.0
BHR,Bahrain,NAM,Namibia,0.0
BHR,Bahrain,NRU,Naura,0.0
BHR,Bahrain,NPL,Nepal,0.0
BHR,Bahrain,NLD,Netherlands,57.0
BHR,Bahrain,ANT,Netherlands Antilles,0.0
BHR,Bahrain,NCL,New Caledonia,0.0
BHR,Bahrain,NZL,New Zealand,85.0
BHR,Bahrain,NIC,Nicaragua,0.0
BHR,Bahrain,NER,Niger,0.0
BHR,Bahrain,NGA,Nigeria,0.0
BHR,Bahrain,NIU,Niue,0.0
BHR,Bahrain,NFK,Norfolk Island,0.0
BHR,Bahrain,MNP,Northern Mariana Islands,0.0
BHR,Bahrain,NOR,Norway,8.0
BHR,Bahrain,OMN,Oman,56.0
BHR,Bahrain,PAK,Pakistan,0.0
BHR,Bahrain,PLW,Palau,0.0
BHR,Bahrain,PAN,Panama,1.0
BHR,Bahrain,PNG,Papua New Guinea,0.0
BHR,Bahrain,PRY,Paraguay,0.0
BHR,Bahrain,PER,Peru,0.0
BHR,Bahrain,PHL,Philippines,4297.0
BHR,Bahrain,POL,Poland,0.0
BHR,Bahrain,PRT,Portugal,0.0
BHR,Bahrain,PRI,Puerto Rico,0.0
BHR,Bahrain,QAT,Qatar,14.0
BHR,Bahrain,REU,Reunion,0.0
BHR,Bahrain,ROU,Romania,0.0
BHR,Bahrain,RUS,Russian Federation,0.0
BHR,Bahrain,RWA,Rwanda,3.0
BHR,Bahrain,SHN,Saint Helena,0.0
BHR,Bahrain,SPM,Saint Pierre and Miquelon,0.0
BHR,Bahrain,WSM,Samoa,0.0
BHR,Bahrain,SMR,San Marino,0.0
BHR,Bahrain,STP,Sao Tome and Principe,0.0
BHR,Bahrain,SAU,Saudi Arabia,77.0
BHR,Bahrain,SEN,Senegal,0.0
BHR,Bahrain,SRB,Serbia,0.0
BHR,Bahrain,SCG,Serbia and Montenegro,0.0
BHR,Bahrain,SYC,Seychelles,0.0
BHR,Bahrain,SLE,Sierra Leone,0.0
BHR,Bahrain,SGP,Singapore,3.0
BHR,Bahrain,SVK,Slovak Republic,0.0
BHR,Bahrain,SVN,Slovenia,0.0
BHR,Bahrain,SLB,Solomon Islands,0.0
BHR,Bahrain,SOM,Somalia,0.0
BHR,Bahrain,ZAF,South Africa,60.0
BHR,Bahrain,ESP,Spain,6.0
BHR,Bahrain,LKA,Sri Lanka,0.0
BHR,Bahrain,KNA,St. Kitts and Nevis,0.0
BHR,Bahrain,LCA,St. Lucia,0.0
BHR,Bahrain,VCT,St. Vincent and the Grenadines,0.0
BHR,Bahrain,SDN,Sudan,0.0
BHR,Bahrain,SUR,Suriname,0.0
BHR,Bahrain,SWZ,Swaziland,0.0
BHR,Bahrain,SWE,Sweden,21.0
BHR,Bahrain,CHE,Switzerland,25.0
BHR,Bahrain,SYR,Syrian Arab Republic,16.0
BHR,Bahrain,TWN,Taiwan,0.0
BHR,Bahrain,TJK,Tajikistan,0.0
BHR,Bahrain,TZA,Tanzania,0.0
BHR,Bahrain,THA,Thailand,4850.0
BHR,Bahrain,TLS,Timor-Leste,0.0
BHR,Bahrain,TGO,Togo,0.0
BHR,Bahrain,TKL,Tokelau,0.0
BHR,Bahrain,TON,Tonga,0.0
BHR,Bahrain,TTO,Trinidad and Tobago,0.0
